ID	seqnames	start	strand	Condition_Count	Gene_Name	Gene_Biotype	annotation	RBP_Num	miRNA_Num	SplicingSite_Num	SNP_Num	Cell_Line	Cell_Line_Num	Technique	Technique_Num	Quantification
m6A_Rnor6_5302	chr7	134506660	-	1	Yaf2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5303	chr7	134704481	-	1	Prickle1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5304	chr7	136554671	-	1	Nell2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5305	chr7	136658304	-	1	Nell2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5306	chr7	136746787	-	1	Nell2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5307	chr7	137807096	-	3	Scaf11	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney;Liver	3	m6A-REF-seq	1	1
m6A_Rnor6_5308	chr7	137810355	-	1	Scaf11	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5309	chr7	137810792	-	1	Scaf11	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_531	chr1	174524667	-	1	Dennd5a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5310	chr7	137974391	-	1	SNORA70	snoRNA	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5311	chr7	138089457	-	1	Slc38a2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5312	chr7	138090479	-	1	Slc38a2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5313	chr7	138091369	-	1	Slc38a2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5314	chr7	138093031	-	2	Slc38a2	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_5315	chr7	138461690	-	1	Slc38a4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5316	chr7	139190727	-	2	Rpap3	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_5317	chr7	139241076	-	1	Rapgef3	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5318	chr7	139725192	-	1	Asb8	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5319	chr7	139725950	-	1	Asb8	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_532	chr1	174562892	-	1	Dennd5a	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5320	chr7	140132469	-	1	Kansl2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5321	chr7	140271269	-	1	Adcy6	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5322	chr7	140412819	-	1	Fkbp11	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5323	chr7	140480405	-	1	Ddn	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5324	chr7	140480568	-	1	Ddn	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5325	chr7	140509033	-	1	Kmt2d	protein_coding	Intron	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5326	chr7	140518575	-	1	Kmt2d	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5327	chr7	140519722	-	1	Kmt2d	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5328	chr7	140638968	-	1	Tuba1a	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5329	chr7	140915900	-	1	Mcrs1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_533	chr1	175634217	-	2	rnf141	protein_coding	Intergenic	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	0
m6A_Rnor6_5330	chr7	142039740	-	1	Slc11a2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5331	chr7	142140439	-	2	Tfcp2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_5332	chr7	142202836	-	1	Pou6f1	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5333	chr7	143597424	-	2	Krt8	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_5334	chr7	143597591	-	1	Krt8	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5335	chr7	143597648	-	2	Krt8	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_5336	chr7	143781625	-	2	Csad	protein_coding	Intergenic	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	0
m6A_Rnor6_5337	chr7	143783775	-	1	Csad	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5338	chr7	144103173	-	1	Map3k12	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5339	chr7	144103313	-	2	Map3k12	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_534	chr1	175682471	-	1	Mrvi1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5340	chr7	144103384	-	2	Map3k12	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_5341	chr7	145146948	-	1	Ppp1r1a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5342	chr7	145435718	-	1	Calcoco1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5343	chr8	5995368	+	1	Tmem123	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5344	chr8	12373898	+	1	Fam76b	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5345	chr8	12876714	+	1	Sesn3	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5346	chr8	12877229	+	1	Sesn3	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5347	chr8	14079574	+	1	Smco4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5348	chr8	14267571	+	1	Slc36a4	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5349	chr8	22025846	+	1	Mrpl4	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_535	chr1	175883437	-	1	Eif4g2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5350	chr8	22054400	+	1	Icam5	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5351	chr8	22622246	+	1	Carm1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5352	chr8	22739070	+	1	Smarca4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5353	chr8	22766928	+	1	Ldlr	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5354	chr8	22858451	+	1	Angptl8	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5355	chr8	23024461	+	1	Prkcsh	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5356	chr8	23168795	+	1	Pigy	protein_coding	5'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5357	chr8	23434668	+	1		protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5358	chr8	26475637	+	1	Septin7	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5359	chr8	27802365	+	1	B3gat1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_536	chr1	175883816	-	1	Eif4g2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5360	chr8	27803575	+	1	B3gat1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5361	chr8	29966990	+	1	Opcml	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5362	chr8	32561625	+	1	Nfrkb	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5363	chr8	33383506	+	1	Arhgap32	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5364	chr8	33385185	+	1	Arhgap32	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5365	chr8	33387851	+	1	Arhgap32	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5366	chr8	33517305	+	1	Kcnj1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5367	chr8	33517724	+	1	Kcnj1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5368	chr8	33518948	+	1	Kcnj1	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5369	chr8	36254540	+	1	Kirrel3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_537	chr1	175886882	-	2	Eif4g2	protein_coding	Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_5370	chr8	36413753	+	1	Srpra	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5371	chr8	44156667	+	1	Scn3b	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5372	chr8	47256483	+	1		protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_5373	chr8	48701482	+	1	Hyou1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5374	chr8	48707595	+	1	Hyou1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5375	chr8	48711476	+	1	Hyou1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5376	chr8	48830285	+	1	Bcl9l	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5377	chr8	48831865	+	1	Bcl9l	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5378	chr8	48832182	+	1	Bcl9l	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5379	chr8	48959261	+	1	Treh	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_538	chr1	175889016	-	1	Eif4g2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5380	chr8	48959520	+	1	Treh	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_5381	chr8	48960849	+	1	Treh	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_5382	chr8	49091502	+	1	Ift46	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5383	chr8	49427719	+	1	Scn2b	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5384	chr8	49449889	+	1	Scn4b	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5385	chr8	49650715	+	1	Tmprss13	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5386	chr8	49650752	+	1	Tmprss13	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5387	chr8	50055712	+	1	Bace1	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5388	chr8	50160861	+	1	Bace1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5389	chr8	50507148	+	2	Sik3	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_539	chr1	176946737	-	1	Dkk3	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5390	chr8	50507535	+	1	Sik3	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5391	chr8	50559279	+	1	Apoa5	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5392	chr8	50560923	+	1	Apoa5	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5393	chr8	50561437	+	1	Apoa5	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5394	chr8	50564529	+	1	Zpr1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5395	chr8	50581854	+	1	Bud13	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5396	chr8	52733269	+	1		protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5397	chr8	52733600	+	1		protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_5398	chr8	53354967	+	1	Usp28	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5399	chr8	56610717	+	1	Rdx	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_54	chr1	72864350	+	1	Syt5	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_540	chr1	178953871	-	1	Rras2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5400	chr8	56611190	+	2	Rdx	protein_coding	Intergenic	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	0
m6A_Rnor6_5401	chr8	59178102	+	1	Idh3a	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5402	chr8	59293912	+	1	Dnaja4	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5403	chr8	59502275	+	1	Hykk	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_5404	chr8	59508523	+	1	Hykk	protein_coding	5'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5405	chr8	59528458	+	1	Hykk	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5406	chr8	59776263	+	1	Fbxo22	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5407	chr8	59776295	+	1	Fbxo22	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5408	chr8	61738571	+	2	Ptpn9	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_5409	chr8	62308989	+	1	Cox5a	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_541	chr1	178955147	-	1	Rras2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5410	chr8	62358697	+	1	Scamp2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5411	chr8	62360749	+	1	Scamp2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5412	chr8	62367645	+	1	Scamp2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5413	chr8	62745003	+	1	Sema7a	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5414	chr8	63040951	+	1	Stoml1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5415	chr8	63296393	+	1	Insyn1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5416	chr8	63296941	+	1	Insyn1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5417	chr8	67765050	+	1	Calml4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5418	chr8	68539656	+	1	Aagab	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5419	chr8	68564261	+	1	Aagab	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_542	chr1	183698136	-	2	Copb1	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_5420	chr8	70185096	+	1	Dennd4a	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5421	chr8	70186815	+	1	Dennd4a	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5422	chr8	70186934	+	1	Dennd4a	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5423	chr8	70186973	+	1	Dennd4a	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5424	chr8	70540705	+	1	Dpp8	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5425	chr8	70574050	+	1	Igdcc4	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5426	chr8	70834072	+	1	Clpx	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5427	chr8	71019332	+	1	Spg21	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5428	chr8	71229044	+	1	Oaz2	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5429	chr8	71229497	+	1	Oaz2	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_543	chr1	183739837	-	2	Psma1	protein_coding	Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_5430	chr8	71722374	+	1	Ppib	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5431	chr8	71725270	+	1	Ppib	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5432	chr8	72165264	+	1	Herc1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5433	chr8	72198013	+	1	Herc1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5434	chr8	72459420	+	1	Ca12	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5435	chr8	72459697	+	1	Ca12	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5436	chr8	72461096	+	1	Ca12	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5437	chr8	75616161	+	1	Ice2	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5438	chr8	76813861	+	1	Myo1e	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5439	chr8	77005803	+	1	Sltm	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_544	chr1	185558952	-	1	RGD1311703	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5440	chr8	77018280	+	1	Sltm	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5441	chr8	77236384	+	1	Adam10	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5442	chr8	78948099	+	2	Zfp280d	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_5443	chr8	78948164	+	1	Zfp280d	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5444	chr8	78948761	+	1	Zfp280d	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5445	chr8	79405397	+	1	Nedd4	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5446	chr8	79408399	+	1	Nedd4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5447	chr8	79671292	+	1	Ccpg1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5448	chr8	79688657	+	1	Ccpg1	protein_coding	Intron	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5449	chr8	81940968	+	1	Fam214a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_545	chr1	186640493	-	1	LOC100912427	processed_pseudogene	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5450	chr8	82277378	+	1	Gnb5	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5451	chr8	82285910	+	1	Bcl2l10	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5452	chr8	85078645	+	1	Gclc	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5453	chr8	85286969	+	1	Elovl5	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_5454	chr8	87562768	+	1	Senp6	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5455	chr8	87634529	+	1	Myo6	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5456	chr8	87727177	+	1	Myo6	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5457	chr8	94742090	+	1	Cyb5r4	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5458	chr8	94745186	+	1	Cyb5r4	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5459	chr8	96569012	+	1	Mthfs	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_546	chr1	187765281	-	1	Rps15a	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5460	chr8	96612021	+	1	Mthfs	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5461	chr8	97291684	+	1	Rasgrf1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5462	chr8	97343737	+	1	Rasgrf1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_5463	chr8	97457136	+	2	Ctsh	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_5464	chr8	106582414	+	1		protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5465	chr8	109479207	+	1	Msl2	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_5466	chr8	111224858	+	1	Amotl2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_5467	chr8	111559445	+	1	Slco2a1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5468	chr8	111575930	+	1	Slco2a1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_5469	chr8	111577167	+	1	Slco2a1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
